vehicle_id,driver_id,manufacturer,model,vehicle_type,battery_capacity_kwh,battery_percentage,motor_power_kw,motor_power_bhp,total_torque_nm,drive_type,claimed_range_km,estimated_range_km,trip_id,driver_name,driver_experience_years,mail,password,registration_number,vehicle_weight_gvwr_kg,trip_date,road_type,trip_duration_minutes,trip_distance_km,trip_status,speed_kmph,avg_speed_kmph,max_speed_kmph,odometer_km,vehicle_motion_status,battery_temperature_c,motor_temperature_c,energy_consumption_kwh,energy_consumption_rate_kwh_100km,charging_status,energy_added_kwh,charging_cost_inr,driving_behavior,driver_rating,driver_score,overspeed_count,harsh_braking_count,rapid_acceleration_count,base_fare_inr,distance_fare_inr,time_fare_inr,surge_amount_inr,tax_inr,discount_inr,gross_revenue_inr,commission_inr,net_revenue_inr,energy_cost_per_trip_inr,driver_salary_per_trip_inr,maintenance_cost_per_trip_inr,vehicle_total_operating_cost_inr,trip_profit_inr,profit_margin_percent,vehicle_in_garage,maintenance_type,maintenance_status,maintenance_date,last_maintenance_date,next_maintenance_date,acceleration_0_100_s,top_speed_kmh,car_length_mm,car_width_mm,car_height_mm,wheelbase_mm,cargo_volume_l,kerb_weight_kg,max_payload_kg
EV003,D003,Tata,Tiago EV,Hatchback,24.0,47.62,55,75.0,114,FWD,285.0,53.81,TRIP00000406,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,Highway,9,14.95,Completed,92.5,96.1,109.5,6042.6,Running,41.1,70.5,3.18,21.24,Not Charging,0.0,0.0,Safe,4.42,96.01,4,1,0,50.0,179.4,18.0,4.96,14.02,0.0,266.38,39.96,226.42,23.85,114.95,21.95,160.75,65.67,24.65,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,62.78,55,75.0,114,FWD,285.0,149.48,TRIP00000407,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,City,42,25.51,Completed,50.7,36.1,58.6,6068.11,Running,29.2,40.1,2.57,10.08,Not Charging,0.0,0.0,Safe,4.14,82.12,0,2,3,50.0,306.12,84.0,4.09,21.81,0.0,466.02,69.9,396.12,19.27,124.7,18.15,162.12,234.0,50.21,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,46.15,55,75.0,114,FWD,285.0,107.85,TRIP00000408,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,City,157,63.74,Completed,18.4,24.4,38.5,6131.86,Running,28.0,36.3,6.55,10.27,Not Charging,0.0,0.0,Normal,4.03,77.36,0,2,0,50.0,764.88,314.0,7.1,51.7,20.0,1167.68,175.15,992.53,49.12,168.9,43.73,261.75,730.78,62.58,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,39.8,55,75.0,114,FWD,285.0,53.91,TRIP00000409,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,Highway,44,59.11,Completed,86.3,80.2,94.5,6190.97,Running,43.5,64.4,10.47,17.72,Not Charging,0.0,0.0,Safe,4.69,89.74,4,1,0,50.0,709.32,88.0,31.07,50.52,0.0,928.91,139.34,789.57,78.53,171.5,31.5,281.53,508.04,54.69,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,49.95,55,75.0,114,FWD,285.0,86.68,TRIP00000410,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,City,67,48.76,Completed,24.7,43.5,61.7,6239.72,Running,26.8,48.0,6.74,13.83,Not Charging,0.0,0.0,Safe,4.09,88.82,0,7,0,50.0,585.12,134.0,33.17,41.91,0.0,844.2,126.63,717.57,50.55,155.25,24.15,229.95,487.62,57.76,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,55.83,55,75.0,114,FWD,285.0,117.74,TRIP00000411,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,City,73,53.12,Completed,47.3,43.8,57.1,6292.84,Running,25.9,46.5,6.05,11.38,Not Charging,0.0,0.0,Normal,4.66,100.0,0,1,5,50.0,637.44,146.0,5.64,42.55,30.0,851.63,127.74,723.89,45.38,151.35,34.68,231.41,492.48,57.83,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,60.61,55,75.0,114,FWD,285.0,87.52,TRIP00000412,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,Highway,12,17.58,Completed,103.5,84.6,105.2,6310.42,Running,43.4,67.9,2.92,16.62,Not Charging,0.0,0.0,Normal,4.4,90.38,2,0,0,50.0,210.96,24.0,29.65,16.83,0.0,331.44,49.72,281.72,21.9,114.95,32.66,169.51,112.21,33.86,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,44.47,55,75.0,114,FWD,285.0,61.34,TRIP00000413,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,Highway,40,68.99,Completed,110.3,103.7,117.3,6379.41,Running,33.7,67.7,12.0,17.4,Not Charging,0.0,0.0,Aggressive,4.77,91.65,1,1,0,50.0,827.88,80.0,68.03,62.7,0.0,1088.61,163.29,925.32,90.0,200.1,29.76,319.86,605.46,55.62,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,64.15,55,75.0,114,FWD,285.0,114.3,TRIP00000414,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,City,53,37.98,Completed,56.9,42.9,60.0,6417.39,Running,28.6,38.6,5.12,13.47,Not Charging,0.0,0.0,Safe,4.47,87.22,0,1,0,50.0,455.76,106.0,35.6,32.87,30.0,650.23,97.53,552.7,38.4,137.7,17.13,193.23,359.47,55.28,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,60.57,55,75.0,114,FWD,285.0,67.08,TRIP00000415,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-01,Highway,33,42.16,Completed,69.6,77.8,100.5,6459.55,Running,42.7,51.9,9.14,21.67,Not Charging,0.0,0.0,Safe,4.36,81.8,2,0,0,50.0,505.92,66.0,32.97,35.24,30.0,660.13,99.02,561.11,68.55,137.7,19.88,226.13,334.98,50.74,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,68.84,55,75.0,114,FWD,285.0,119.38,TRIP00000416,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,118,57.67,Completed,36.5,29.3,44.0,6517.22,Running,27.3,38.0,7.98,13.84,Not Charging,0.0,0.0,Normal,4.31,89.94,0,3,5,50.0,692.04,236.0,33.27,48.57,20.0,1039.88,155.98,883.9,59.85,163.7,39.4,262.95,620.95,59.71,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,62.97,55,75.0,114,FWD,285.0,109.75,TRIP00000417,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,29,10.0,Completed,24.8,20.4,34.4,6527.22,Running,31.4,38.7,1.38,13.77,Not Charging,0.0,0.0,Moderate,4.26,84.85,1,5,4,50.0,120.0,58.0,39.95,12.7,0.0,280.65,42.1,238.55,10.35,114.3,27.26,151.91,86.64,30.87,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,66.65,55,75.0,114,FWD,285.0,118.23,TRIP00000418,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,27,19.64,Completed,24.0,43.2,67.7,6546.86,Running,28.8,41.3,2.66,13.53,Not Charging,0.0,0.0,Safe,4.7,94.17,0,2,1,50.0,235.68,54.0,11.89,17.68,30.0,339.25,50.89,288.36,19.95,118.2,17.82,155.97,132.39,39.02,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,69.02,55,75.0,114,FWD,285.0,88.25,TRIP00000419,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,Highway,32,54.13,Completed,116.9,103.1,118.9,6600.99,Running,39.0,74.4,10.16,18.77,Not Charging,0.0,0.0,Normal,4.3,86.42,3,0,0,50.0,649.56,64.0,37.86,45.87,20.0,827.29,124.09,703.2,76.2,158.5,16.79,251.49,451.71,54.6,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,30.77,55,75.0,114,FWD,285.0,39.9,TRIP00000420,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,Highway,7,10.92,Completed,93.5,92.5,118.3,6611.91,Running,39.0,51.8,2.02,18.51,Not Charging,0.0,0.0,Aggressive,3.5,69.75,3,1,3,50.0,131.04,14.0,74.22,14.66,0.0,283.92,42.59,241.33,15.15,112.35,42.05,169.55,71.78,25.28,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,33.82,55,75.0,114,FWD,285.0,50.48,TRIP00000421,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,Highway,30,49.44,Completed,101.9,100.5,120.0,6661.35,Running,39.9,73.7,7.95,16.08,Not Charging,0.0,0.0,Safe,4.17,86.15,5,1,0,50.0,593.28,60.0,14.72,41.8,30.0,729.8,109.47,620.33,59.62,157.85,29.78,247.25,373.08,51.12,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,38.98,55,75.0,114,FWD,285.0,57.36,TRIP00000422,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,Highway,6,10.0,Completed,98.0,98.5,117.8,6671.35,Running,37.9,74.7,1.63,16.31,Not Charging,0.0,0.0,Normal,4.2,88.06,3,0,0,50.0,120.0,12.0,18.8,10.84,30.0,181.64,27.25,154.39,12.22,109.1,39.71,161.03,-6.64,-3.66,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,68.34,55,75.0,114,FWD,285.0,120.78,TRIP00000423,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,72,37.0,Completed,27.4,30.7,43.1,6708.35,Running,29.5,42.3,5.02,13.58,Not Charging,0.0,0.0,Safe,4.35,89.42,0,5,4,50.0,444.0,144.0,10.24,31.91,0.0,680.15,102.02,578.13,37.65,143.55,40.08,221.28,356.85,52.47,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,69.7,55,75.0,114,FWD,285.0,149.89,TRIP00000424,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,18,13.43,Completed,23.1,44.2,66.0,6721.78,Running,32.7,36.2,1.5,11.16,Not Charging,0.0,0.0,Safe,4.02,87.42,0,2,4,50.0,161.16,36.0,3.6,12.44,20.0,243.2,36.48,206.72,11.25,111.05,23.24,145.54,61.18,25.16,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,46.66,55,75.0,114,FWD,285.0,105.55,TRIP00000425,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,72,52.94,Completed,57.6,44.1,68.9,6774.72,Running,28.5,36.1,5.62,10.61,Not Charging,0.0,0.0,Aggressive,4.45,94.92,0,2,5,50.0,635.28,144.0,59.04,45.12,20.0,913.44,137.02,776.42,42.15,151.35,24.99,218.49,557.93,61.08,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,63.79,55,75.0,114,FWD,285.0,121.89,TRIP00000426,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,15,10.0,Completed,26.1,41.3,51.6,6784.72,Running,26.7,40.2,1.26,12.56,Not Charging,0.0,0.0,Normal,4.4,86.42,0,3,2,50.0,120.0,30.0,34.28,11.71,20.0,225.99,33.9,192.09,9.45,109.75,32.79,151.99,40.1,17.74,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,73.17,55,75.0,114,FWD,285.0,146.95,TRIP00000427,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,88,40.04,Completed,41.5,27.4,47.8,6824.76,Running,27.9,44.5,4.78,11.95,Not Charging,0.0,0.0,Normal,4.1,83.16,0,6,4,50.0,480.48,176.0,4.05,33.13,0.0,743.66,111.55,632.11,35.85,141.6,41.17,218.62,413.49,55.6,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,66.4,55,75.0,114,FWD,285.0,79.64,TRIP00000428,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,Highway,71,92.29,Completed,71.3,78.3,91.9,6917.05,Running,41.6,56.5,18.47,20.01,Not Charging,0.0,0.0,Safe,4.32,86.14,3,0,0,50.0,1107.48,142.0,16.33,76.09,0.0,1391.9,208.78,1183.12,138.52,213.1,35.53,387.15,795.97,57.19,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,60.17,55,75.0,114,FWD,285.0,138.99,TRIP00000429,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-02,City,187,92.2,Completed,22.7,29.6,43.4,7009.25,Running,31.8,45.3,9.58,10.39,Not Charging,0.0,0.0,Moderate,4.41,90.08,0,0,2,50.0,1106.4,374.0,2.88,72.96,0.0,1606.24,240.94,1365.3,71.85,197.5,37.92,307.27,1058.03,65.87,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,43.52,55,75.0,114,FWD,285.0,82.18,TRIP00000430,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,43,29.44,Completed,44.5,41.3,51.9,7038.69,Running,26.2,45.2,3.74,12.71,Not Charging,0.0,0.0,Safe,4.29,94.59,0,2,2,50.0,353.28,86.0,25.06,26.02,0.0,540.36,81.05,459.31,28.05,129.9,18.63,176.58,282.73,52.32,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,53.03,55,75.0,114,FWD,285.0,103.9,TRIP00000431,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,26,11.87,Completed,21.3,27.9,44.0,7050.56,Running,31.6,42.8,1.45,12.25,Not Charging,0.0,0.0,Moderate,4.57,85.74,1,4,4,50.0,142.44,52.0,12.01,12.42,0.0,268.87,40.33,228.54,10.88,114.3,22.46,147.64,80.9,30.09,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,34.6,55,75.0,114,FWD,285.0,42.5,TRIP00000432,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,Highway,49,76.49,Completed,111.7,92.8,115.7,7127.05,Running,36.9,66.1,14.95,19.54,Not Charging,0.0,0.0,Aggressive,3.9,79.87,2,2,1,50.0,917.88,98.0,75.25,62.16,0.0,1203.29,180.49,1022.8,112.12,165.0,15.55,292.67,730.13,60.68,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,55.19,55,75.0,114,FWD,285.0,68.1,TRIP00000433,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,Highway,34,59.37,Completed,99.8,104.7,120.0,7186.42,Running,42.0,51.3,11.55,19.45,Not Charging,0.0,0.0,Normal,3.78,71.13,1,2,0,50.0,712.44,68.0,27.67,47.61,0.0,905.72,135.86,769.86,86.62,152.65,16.68,255.95,513.91,56.74,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,35.0,55,75.0,114,FWD,285.0,62.45,TRIP00000434,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,94,37.91,Completed,26.9,24.2,48.3,7224.33,Running,32.3,49.4,5.1,13.45,Not Charging,0.0,0.0,Safe,4.01,83.85,0,7,2,50.0,454.92,188.0,37.33,31.81,0.0,762.06,114.31,647.75,38.25,130.55,40.83,209.63,438.12,57.49,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,64.08,55,75.0,114,FWD,285.0,123.63,TRIP00000435,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,146,82.67,Completed,31.0,33.9,44.1,7307.0,Running,31.4,46.4,10.28,12.44,Not Charging,0.0,0.0,Moderate,4.22,78.66,0,2,2,50.0,992.04,292.0,21.87,63.9,0.0,1419.81,212.97,1206.84,77.1,169.55,17.95,264.6,942.24,66.36,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,44.6,55,75.0,114,FWD,285.0,64.25,TRIP00000436,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,Highway,7,10.0,Completed,93.9,87.3,109.7,7317.0,Running,44.1,67.0,1.67,16.66,Not Charging,0.0,0.0,Moderate,4.47,90.45,4,1,0,50.0,120.0,14.0,32.96,11.45,50.0,178.41,26.76,151.65,12.52,108.45,17.9,138.87,12.78,7.16,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,65.38,55,75.0,114,FWD,285.0,127.57,TRIP00000437,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,112,81.27,Completed,13.7,43.4,62.2,7398.26,Running,28.6,42.3,10.0,12.3,Not Charging,0.0,0.0,Normal,3.48,73.45,1,3,1,50.0,975.24,224.0,19.41,65.13,20.0,1313.78,197.07,1116.71,75.0,183.85,40.56,299.41,817.3,62.21,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,67.29,55,75.0,114,FWD,285.0,89.18,TRIP00000438,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,Highway,15,27.98,Completed,99.9,108.7,119.4,7426.24,Running,34.5,54.7,5.07,18.11,Not Charging,0.0,0.0,Moderate,3.95,77.26,1,1,0,50.0,335.76,30.0,30.46,24.91,0.0,471.13,70.67,400.46,38.03,126.65,33.26,197.94,202.52,42.99,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,50.06,55,75.0,114,FWD,285.0,57.57,TRIP00000439,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,Highway,40,59.36,Completed,93.3,88.1,98.4,7485.6,Running,38.3,73.5,12.39,20.87,Not Charging,0.0,0.0,Safe,4.28,88.09,1,1,0,50.0,712.32,80.0,30.91,51.76,30.0,894.99,134.25,760.74,92.93,178.65,40.42,312.0,448.74,50.14,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,63.77,55,75.0,114,FWD,285.0,130.14,TRIP00000440,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-03,City,110,68.56,Completed,52.6,37.4,54.9,7554.16,Running,31.5,42.0,8.06,11.76,Not Charging,0.0,0.0,Normal,4.51,88.4,0,5,3,50.0,822.72,220.0,37.78,60.62,20.0,1171.12,175.67,995.45,60.45,198.15,40.79,299.39,696.06,59.44,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,48.74,55,75.0,114,FWD,285.0,98.71,TRIP00000441,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,City,69,39.22,Completed,37.2,34.3,57.4,7593.39,Running,33.3,43.1,4.65,11.85,Not Charging,0.0,0.0,Moderate,4.4,87.22,0,3,2,50.0,470.64,138.0,23.71,31.52,0.0,713.87,107.08,606.79,34.88,127.95,22.02,184.85,421.94,59.11,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,66.51,55,75.0,114,FWD,285.0,93.62,TRIP00000442,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,Highway,45,56.57,Completed,85.0,75.7,92.1,7649.96,Running,33.2,66.4,9.65,17.05,Not Charging,0.0,0.0,Safe,4.35,82.28,1,2,2,50.0,678.84,90.0,36.07,48.95,20.0,883.86,132.58,751.28,72.38,169.55,40.02,281.95,469.33,53.1,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,47.87,55,75.0,114,FWD,285.0,83.13,TRIP00000443,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,City,301,112.3,Completed,22.0,22.4,33.7,7762.26,Running,28.2,40.1,15.52,13.82,Not Charging,0.0,0.0,Moderate,4.13,82.1,0,2,0,50.0,1347.6,602.0,27.04,84.93,20.0,2091.57,313.74,1777.83,116.4,189.05,18.7,324.15,1453.68,69.5,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,39.3,55,75.0,114,FWD,285.0,89.4,TRIP00000444,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,City,110,64.68,Completed,48.3,35.4,55.6,7826.94,Running,27.7,48.5,6.82,10.55,Not Charging,0.0,0.0,Moderate,3.81,82.52,0,6,6,50.0,776.16,220.0,9.01,53.46,0.0,1108.63,166.29,942.34,51.15,176.05,18.61,245.81,696.53,62.83,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,45.04,55,75.0,114,FWD,285.0,50.75,TRIP00000445,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,Highway,37,53.18,Completed,79.2,85.6,99.5,7880.12,Running,38.3,69.1,11.33,21.3,Not Charging,0.0,0.0,Normal,4.81,100.0,2,0,0,50.0,638.16,74.0,15.88,44.3,0.0,822.34,123.35,698.99,84.98,159.15,25.22,269.35,429.64,52.25,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,44.17,55,75.0,114,FWD,285.0,63.36,TRIP00000446,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,Highway,6,10.0,Completed,111.4,108.1,120.0,7890.12,Running,38.2,73.6,1.67,16.73,Not Charging,0.0,0.0,Normal,4.27,83.53,1,2,1,50.0,120.0,12.0,33.49,11.57,0.0,227.06,34.06,193.0,12.52,109.1,33.77,155.39,37.61,16.56,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
EV003,D003,Tata,Tiago EV,Hatchback,24.0,54.99,55,75.0,114,FWD,285.0,77.59,TRIP00000447,Aditya Verma,10,driver3@gmail.com,Driver@3,TN01EV00003,1580.0,2026-01-04,Highway,32,44.75,Completed,97.3,82.8,109.7,7934.87,Running,41.7,71.4,7.61,17.01,Not Charging,0.0,0.0,Normal,4.0,73.97,4,1,0,50.0,537.0,64.0,29.69,37.13,20.0,697.82,104.67,593.15,57.08,140.95,21.65,219.68,373.47,53.52,No,Tire Rotation,Completed,2026-07-26,2026-05-20,2026-09-27,11.2,120.0,3825,1684,1562,2400,240,1155.0,425.0
